,Date,MUCAPE,DCAPE,LCL,LFC,PW,7-5LR,MeanRH,MeanMixR,SfcT,SfcTd,DD,FZL_AGL,WC,0-6km Shear Dir,0-6km Shear Mag,MW Dir,MW Mag,C Up Dir,C Up Mag,C Dn Dir,C Dn Mag,SM Dir,SM Mag,4-6km dir,4-6km mag,deterministicRRA,probabilisticRRA,Basins,Year,Month
744,06/07/2012,0.0,285.28,4885.7,-999.0,0.9,6.48,15.46,2.47,28.24,-4.43,29.17,3609.78,0.0,238.78,23.12,222.53,13.42,221.83,14.67,227.17,32.15,252.53,10.06,221.55,14.85,0.0,0.125,0.0,2012,6
745,06/08/2012,0.0,284.72,4320.78,-999.0,1.14,6.66,14.77,3.09,31.05,-4.29,31.83,3694.49,0.0,255.92,21.63,231.55,21.64,311.33,8.47,254.46,28.43,261.55,16.23,206.46,10.63,0.0,0.125,0.0,2012,6
746,06/09/2012,0.0,797.12,3880.88,-999.0,1.07,6.7,22.48,3.88,28.81,-0.91,28.15,3609.01,0.0,255.55,34.06,258.67,21.3,283.05,12.77,265.46,39.5,288.67,15.98,237.42,22.91,0.0,0.125,0.0,2012,6
747,06/10/2012,0.0,272.87,4915.93,-999.0,0.65,7.07,10.62,1.72,26.02,-10.89,33.93,3161.24,0.0,260.59,22.59,279.09,10.72,238.41,15.87,254.66,30.37,309.09,8.04,258.73,14.78,0.0,0.125,0.0,2012,6
748,06/11/2012,0.0,301.6,5585.37,-999.0,0.59,8.18,8.07,1.59,29.1,-9.79,35.33,3374.23,0.0,287.29,8.21,243.29,7.32,223.13,6.94,241.21,15.89,273.29,5.49,206.99,3.58,0.0,0.125,0.0,2012,6
749,06/12/2012,0.0,323.17,5525.61,-999.0,0.55,7.95,5.94,1.42,31.64,-12.92,42.76,3589.23,0.0,257.25,6.97,227.87,10.2,183.12,2.76,223.76,12.03,257.87,7.65,161.19,1.89,0.0,0.125,0.0,2012,6
750,06/13/2012,0.0,312.91,4613.91,-999.0,0.77,7.74,11.47,2.56,31.85,-6.5,37.01,3566.09,0.0,95.42,3.71,216.93,10.94,102.91,5.39,177.22,8.1,246.93,8.2,89.86,5.94,0.0,0.125,0.0,2012,6
751,06/14/2012,0.0,293.55,4461.63,-999.0,0.91,7.39,12.87,2.72,31.05,-5.96,35.17,3435.45,0.0,90.45,6.24,203.66,7.83,101.58,8.03,143.16,10.28,233.66,5.87,67.51,7.5,0.0,0.125,0.0,2012,6
752,06/15/2012,0.0,1499.87,3698.39,-999.0,1.35,8.06,20.23,3.98,30.31,-0.81,30.05,3365.0,0.0,72.94,19.02,70.79,4.06,81.26,10.93,72.18,18.01,100.79,3.04,93.0,7.72,0.0,0.125,0.0,2012,6
753,06/16/2012,0.0,1557.35,3889.62,-999.0,1.39,8.71,16.5,3.72,33.13,-0.71,31.55,3621.02,0.0,163.32,11.99,139.75,3.36,127.11,7.98,119.52,14.0,169.75,2.52,186.11,6.83,0.0,0.125,0.0,2012,6
754,06/17/2012,0.0,1516.14,4434.07,-999.0,0.79,7.92,12.72,2.93,33.51,-4.27,36.11,3743.6,0.0,122.65,8.34,240.7,14.89,91.96,8.56,167.32,8.16,270.7,11.17,153.28,8.85,0.0,0.125,0.0,2012,6
755,06/18/2012,0.0,866.43,4752.4,-999.0,0.99,7.46,10.51,2.73,33.63,-5.56,35.4,3800.66,0.0,321.04,16.97,252.35,20.32,12.4,14.8,304.14,19.11,282.35,15.24,310.2,5.64,0.0,0.125,0.0,2012,6
756,06/19/2012,0.0,310.75,5690.51,-999.0,0.98,6.39,14.09,2.93,31.99,-4.19,33.83,4176.27,0.0,284.22,26.11,285.18,16.93,309.12,15.23,296.58,36.34,315.18,12.7,270.26,17.35,0.0,0.125,0.0,2012,6
757,06/20/2012,0.0,365.28,5707.95,-999.0,0.77,7.21,9.78,2.23,33.06,-7.02,36.87,4285.57,0.0,249.8,15.26,233.54,6.7,208.12,9.09,228.73,18.83,263.54,5.02,206.59,9.18,0.0,0.125,0.0,2012,6
758,06/21/2012,0.0,335.76,4986.34,-999.0,1.07,7.13,11.57,3.06,34.47,-4.37,37.65,4182.35,0.0,225.86,23.53,209.41,24.03,252.1,5.01,221.8,31.34,239.41,18.02,189.5,14.3,0.0,0.125,0.0,2012,6
759,06/22/2012,0.0,1018.46,3806.96,-999.0,0.91,6.15,19.0,3.95,32.06,-0.57,30.81,4076.34,106.38,227.48,26.17,214.97,29.57,230.02,7.76,221.27,39.68,244.97,22.18,180.86,15.39,0.0,0.125,0.0,2012,6
760,06/23/2012,0.0,1018.11,4721.41,-999.0,0.67,6.63,11.67,2.59,32.29,-6.54,34.82,4095.19,0.0,204.28,34.05,204.88,31.46,200.57,11.83,203.71,46.66,234.88,23.59,177.82,20.39,0.0,0.375,0.0,2012,6
761,06/24/2012,31.21,303.01,4110.82,-999.0,1.68,7.81,13.38,3.53,33.27,-2.9,33.24,3827.12,0.0,167.43,28.41,188.18,24.94,148.86,16.8,173.28,41.76,218.18,18.71,138.83,22.3,0.0,0.375,0.0,2012,6
762,06/25/2012,0.0,1489.72,3048.19,-999.0,1.89,7.12,28.99,6.67,33.4,6.02,26.22,3792.45,697.02,191.18,27.97,202.11,26.1,168.74,11.17,194.64,39.49,232.11,19.58,166.63,20.23,0.0,0.375,0.0,2012,6
763,06/26/2012,0.0,305.87,4394.16,-999.0,1.3,7.07,14.87,3.24,32.68,-3.67,34.18,3745.57,0.0,208.88,40.56,209.73,26.4,195.49,15.27,205.3,48.02,239.73,19.8,182.71,20.54,0.0,0.375,0.0,2012,6
764,06/27/2012,0.0,1717.48,3947.87,-999.0,1.78,7.47,17.53,4.79,33.8,0.95,30.09,3663.11,0.0,224.78,30.24,209.22,24.41,192.72,11.68,207.75,39.43,239.22,18.31,177.65,13.41,0.0,0.125,0.0,2012,6
765,06/28/2012,143.81,1677.24,3182.24,-999.0,2.27,6.84,30.01,7.31,34.63,7.61,25.63,3888.8,545.71,222.86,15.17,219.78,20.02,202.16,3.05,221.76,24.83,249.78,15.02,178.5,8.9,0.0,0.125,0.0,2012,6
766,06/29/2012,38.45,1480.44,3727.25,-999.0,1.76,7.18,21.91,5.58,34.84,3.74,30.2,4153.98,373.29,228.62,18.46,229.67,19.64,254.01,4.2,238.37,25.7,259.67,14.73,195.11,12.52,0.0,0.125,0.0,2012,6
767,06/30/2012,0.0,336.34,5190.8,-999.0,0.89,7.93,10.16,2.61,34.64,-6.54,38.47,4127.36,0.0,218.87,16.26,212.31,13.37,181.15,1.45,217.57,17.97,242.31,10.03,151.02,8.99,0.0,0.125,0.0,2012,6
768,07/01/2012,0.0,301.58,4329.96,-999.0,1.65,7.92,10.29,2.87,33.62,-5.12,36.06,3882.45,0.0,191.8,22.86,202.06,19.44,165.06,8.6,193.19,28.38,232.06,14.58,163.36,13.72,0.0,0.125,0.0,2012,7
769,07/02/2012,0.0,308.57,4059.61,-999.0,1.41,7.61,12.85,3.52,33.83,-2.66,33.51,3759.93,0.0,180.33,21.56,198.23,20.17,156.04,11.8,183.5,32.44,228.23,15.13,152.75,16.13,0.0,0.125,0.0,2012,7
770,07/03/2012,10.36,1305.19,2938.59,-999.0,1.8,7.38,33.98,7.1,32.46,7.16,23.47,3850.62,810.37,170.09,12.36,215.63,14.31,124.24,5.57,189.84,17.63,245.63,10.73,145.56,7.24,0.0,0.375,0.0,2012,7
771,07/04/2012,0.87,212.6,2212.93,-999.0,3.21,6.57,43.38,8.43,28.88,9.89,17.01,3572.84,1252.97,151.52,22.8,199.53,12.65,126.75,14.87,160.61,27.11,229.53,9.49,149.16,19.87,1.0,0.605,0.0,2012,7
772,07/05/2012,654.88,1134.02,1351.46,1351.46,2.61,6.64,75.67,11.27,28.17,14.33,10.71,3435.29,2081.78,238.66,7.3,257.25,7.18,189.25,3.18,225.05,11.81,287.25,5.39,275.45,2.16,0.0,0.375,0.0,2012,7
773,07/06/2012,0.0,1222.56,3033.81,-999.0,1.59,7.28,28.85,5.96,31.94,5.7,24.44,3643.17,380.46,186.34,2.48,5.98,2.07,121.65,3.64,142.25,3.13,35.98,1.55,6.07,0.55,0.0,0.375,1.0,2012,7
774,07/07/2012,2.85,1301.07,3515.75,-999.0,2.2,8.34,23.9,5.78,34.52,4.17,29.04,3791.7,78.15,147.32,4.13,60.21,2.96,113.03,4.47,112.53,5.51,90.21,2.22,185.18,1.34,0.0,0.375,0.0,2012,7
775,07/08/2012,19.91,1704.72,3681.18,-999.0,2.02,8.64,20.21,5.37,35.69,4.31,29.73,3918.42,120.14,81.57,3.59,51.24,4.9,85.47,1.43,68.34,4.25,81.24,3.67,23.47,3.12,0.0,0.375,0.0,2012,7
776,07/09/2012,0.0,696.14,4518.32,-999.0,1.8,8.77,15.3,4.39,36.97,1.22,34.32,4046.79,0.0,70.72,7.22,32.91,6.21,46.77,5.36,35.7,11.33,62.91,4.66,40.3,4.98,0.0,0.375,0.0,2012,7
777,07/10/2012,100.95,2080.22,4140.02,-999.0,1.91,8.98,16.99,5.43,38.26,3.52,33.52,4144.03,0.0,140.91,0.49,71.39,8.06,312.7,3.08,35.01,6.43,101.39,6.05,0.51,7.02,1.0,0.605,0.0,2012,7
778,07/11/2012,0.0,1997.17,4117.28,-999.0,1.82,8.83,17.0,5.17,37.67,3.04,33.3,4177.47,0.0,46.51,12.06,67.05,6.63,60.03,11.08,60.59,17.6,97.05,4.97,40.6,9.86,1.0,0.605,0.0,2012,7
779,07/12/2012,235.08,1267.26,2772.13,3903.4,2.97,8.22,30.51,8.04,34.48,9.89,20.75,3951.1,1206.17,126.21,31.89,132.66,7.13,102.8,20.71,114.09,30.94,162.66,5.35,128.39,21.69,1.0,0.605,1.0,2012,7
780,07/13/2012,694.19,820.53,2141.64,2391.92,3.58,6.46,47.78,9.99,30.06,12.48,16.36,3770.63,1733.66,206.21,27.98,189.27,12.31,181.91,15.4,186.39,31.73,219.27,9.23,182.78,12.39,1.0,0.845,0.0,2012,7
781,07/14/2012,482.51,572.07,1425.63,1540.32,3.48,6.51,67.59,11.04,26.8,14.36,11.27,3589.37,2238.62,186.66,15.11,220.95,5.6,197.12,4.11,203.21,14.06,250.95,4.2,193.78,4.68,1.0,0.845,1.0,2012,7
782,07/15/2012,994.57,806.89,1415.37,2017.42,3.05,6.49,67.89,10.61,27.56,13.74,11.2,3466.07,1991.43,199.38,24.83,208.54,12.03,199.59,13.15,202.98,30.01,238.54,9.02,177.48,11.17,1.0,0.605,2.0,2012,7
783,07/16/2012,1535.32,1159.6,1429.52,1595.61,2.99,6.53,68.46,11.51,28.2,14.94,11.3,3229.8,1765.94,210.84,34.22,206.21,19.74,192.61,13.69,202.83,38.36,236.21,14.8,195.02,16.4,1.0,0.605,4.0,2012,7
784,07/17/2012,0.0,1240.69,2916.2,-999.0,1.64,6.2,31.85,6.27,30.19,5.82,23.52,3527.49,507.02,195.6,29.04,196.15,21.45,184.19,13.26,194.62,38.63,226.15,16.09,170.96,18.33,0.0,0.375,0.0,2012,7
785,07/18/2012,0.0,287.29,3447.29,-999.0,1.04,6.63,20.27,3.82,30.11,-0.04,27.78,3891.13,296.76,184.89,24.61,196.75,12.63,185.23,14.03,189.44,31.32,226.75,9.47,157.17,12.19,0.0,0.375,0.0,2012,7
786,07/19/2012,0.0,229.65,3182.76,-999.0,2.74,7.08,28.37,6.31,31.16,6.24,25.1,3462.21,316.3,174.38,27.27,177.95,7.52,170.73,16.91,174.22,30.55,207.95,5.64,175.33,18.99,1.0,0.605,0.0,2012,7
787,07/20/2012,57.75,349.99,3609.83,-999.0,2.72,7.39,26.28,6.88,33.35,7.5,25.44,3814.8,186.79,170.88,7.16,142.58,2.47,175.26,9.96,172.34,16.59,172.58,1.85,184.77,6.9,1.0,0.605,0.0,2012,7
788,07/21/2012,291.06,1092.83,2645.47,3373.3,3.15,7.09,37.03,8.63,32.6,10.85,20.49,3882.31,1156.06,300.38,5.42,66.73,2.76,153.79,0.3,131.03,2.83,96.73,2.07,19.86,9.46,1.0,0.605,2.0,2012,7
789,07/22/2012,917.36,1084.81,2060.47,2530.77,3.35,6.44,48.01,10.53,31.62,14.0,16.34,3952.08,1798.97,241.46,2.18,173.05,1.68,193.94,2.65,189.84,5.89,203.05,1.26,69.02,3.41,1.0,0.605,0.0,2012,7
790,07/23/2012,774.34,968.07,1796.23,2388.84,3.51,6.36,52.74,10.74,30.5,14.63,14.21,3807.91,1945.35,267.34,17.63,263.36,4.83,262.05,9.69,254.77,17.71,293.36,3.62,285.0,7.11,1.0,0.605,0.0,2012,7
791,07/24/2012,1441.61,1421.54,1890.32,2244.4,3.33,6.5,58.56,12.06,31.63,15.16,14.98,3799.18,1805.2,301.08,11.94,261.01,10.03,339.18,6.79,292.57,16.52,291.01,7.52,294.26,5.92,0.0,0.375,1.0,2012,7
792,07/25/2012,87.16,1439.38,2596.48,-999.0,2.47,6.14,37.58,8.29,32.4,10.37,20.77,4010.74,1187.64,48.31,4.15,286.76,0.56,119.33,4.57,154.67,5.52,316.76,0.42,31.39,13.2,0.0,0.375,0.0,2012,7
793,07/26/2012,98.82,362.47,3138.0,-999.0,2.58,7.42,27.35,6.87,33.05,6.84,26.42,3843.66,598.98,183.27,22.24,191.42,13.73,167.86,13.37,181.69,29.75,221.42,10.3,152.48,14.09,0.0,0.375,0.0,2012,7
794,07/27/2012,157.75,324.53,3712.79,-999.0,2.1,7.3,22.52,5.4,33.46,3.44,28.59,4015.48,132.46,194.85,24.06,199.95,12.56,188.88,12.04,198.02,29.61,229.95,9.42,170.62,6.51,0.0,0.375,0.0,2012,7
795,07/28/2012,87.48,1597.8,3374.78,3521.36,2.3,7.64,21.62,5.95,34.11,4.63,27.54,3857.91,391.16,190.95,15.79,209.33,7.93,168.52,8.22,189.82,19.12,239.33,5.95,149.33,6.14,1.0,0.605,0.0,2012,7
796,07/29/2012,187.89,242.89,3106.48,-999.0,2.88,7.4,24.74,6.18,31.11,5.4,23.34,3763.79,659.22,283.6,8.67,76.12,5.46,248.4,3.96,187.92,4.39,106.12,4.09,348.22,7.49,1.0,0.605,1.0,2012,7
797,07/30/2012,724.81,440.37,893.99,1864.21,4.03,6.11,61.51,11.58,26.52,16.7,6.97,3584.56,2587.93,178.46,16.29,100.08,8.58,217.67,5.35,158.5,12.5,130.08,6.43,208.17,2.0,1.0,0.845,,2012,7
798,07/31/2012,1002.49,545.68,1009.12,1753.52,3.99,5.88,64.53,11.58,26.95,16.45,7.89,3617.71,2568.62,176.13,18.45,179.13,10.09,176.22,11.48,177.92,23.5,209.13,7.57,173.06,12.96,1.0,0.605,3.0,2012,7
799,08/01/2012,1376.99,627.28,1380.19,1499.76,4.02,6.95,70.44,12.34,26.75,16.25,10.89,3693.24,2344.59,307.66,5.05,36.57,18.78,19.01,11.31,27.07,25.21,66.57,14.08,358.07,19.38,1.0,0.605,,2012,8
800,08/02/2012,1286.84,1616.19,1939.35,3164.26,2.61,7.71,47.12,9.93,32.22,13.99,15.35,3925.31,1913.35,61.56,9.85,39.14,7.18,16.71,7.88,17.24,13.05,69.14,5.39,25.58,9.74,1.0,0.605,0.0,2012,8
801,08/03/2012,1226.68,1636.09,2268.12,3518.95,2.58,7.91,39.94,9.13,32.7,12.54,18.0,3937.45,1636.27,81.54,14.64,61.48,1.75,56.51,13.1,55.45,15.64,91.48,1.31,47.56,12.17,1.0,0.605,0.0,2012,8
802,08/04/2012,1002.64,1081.82,2523.68,2837.18,3.09,7.35,40.09,9.29,31.55,11.3,20.06,3808.88,1312.45,221.77,11.97,187.83,4.52,236.35,8.28,220.14,14.28,217.83,3.39,170.04,4.76,1.0,0.605,0.0,2012,8
803,08/05/2012,157.29,1516.42,2851.65,3523.11,2.54,7.45,31.45,7.54,33.24,8.83,22.81,3766.71,828.95,203.11,21.55,195.91,8.67,197.53,13.76,198.37,28.0,225.91,6.5,176.94,6.97,1.0,0.605,0.0,2012,8
804,08/06/2012,119.54,1018.65,2799.03,3599.51,2.95,7.33,32.13,7.69,33.17,9.64,22.4,3877.26,1046.9,210.59,14.55,77.8,4.25,225.62,7.33,211.66,9.96,107.8,3.18,260.58,3.97,1.0,0.605,0.0,2012,8
805,08/07/2012,331.41,1632.9,2690.74,-999.0,2.54,7.54,30.64,7.9,34.91,11.11,21.43,4051.42,1260.48,153.11,5.9,82.38,3.96,182.91,3.47,159.25,5.97,112.38,2.97,90.87,4.36,0.0,0.375,0.0,2012,8
806,08/08/2012,470.91,1380.68,2951.73,3550.28,2.98,7.97,30.01,8.26,35.32,10.57,23.57,4047.87,925.2,251.59,8.86,226.75,2.2,248.93,8.07,247.58,11.78,256.75,1.65,256.56,3.94,0.0,0.375,0.0,2012,8
807,08/09/2012,327.02,1744.84,3279.21,4001.6,2.35,8.39,24.16,7.23,36.99,9.07,26.27,4111.72,794.36,85.25,7.05,223.17,3.81,75.39,3.86,136.27,3.0,253.17,2.86,56.01,7.89,1.0,0.605,0.0,2012,8
808,08/10/2012,585.97,1804.63,2952.89,3540.24,2.81,8.07,31.37,8.62,35.94,10.74,23.6,4007.43,931.84,213.61,14.25,227.27,13.02,203.86,10.58,217.34,24.23,257.27,9.77,187.97,12.31,1.0,0.605,0.0,2012,8
809,08/11/2012,182.33,1509.12,3279.07,3906.66,2.39,8.34,21.6,6.26,35.74,7.75,26.29,3968.84,529.39,154.57,2.74,221.11,4.05,101.0,3.83,189.09,3.24,251.11,3.04,148.13,4.77,,,0.0,2012,8
810,08/12/2012,32.08,1153.49,3449.74,3900.94,2.99,7.82,25.17,6.99,35.08,7.3,26.58,3906.59,508.22,145.79,5.19,199.44,3.03,148.6,3.8,176.03,6.05,229.44,2.27,108.56,5.69,1.0,0.605,0.0,2012,8
811,08/13/2012,383.17,1329.96,2877.75,3310.25,2.9,7.86,33.38,8.64,34.81,10.42,23.02,3927.57,929.01,190.83,3.92,234.02,12.59,158.52,2.81,222.62,12.52,264.02,9.44,179.93,6.15,,,0.0,2012,8
812,08/14/2012,374.17,1394.56,2588.77,2966.34,2.74,7.29,39.1,9.37,33.32,11.58,20.66,3890.06,1283.23,241.41,11.96,264.82,8.06,236.01,6.15,249.35,13.99,294.82,6.05,232.84,6.66,,,0.0,2012,8
813,08/15/2012,48.17,1596.2,3043.82,-999.0,1.89,7.81,28.05,7.11,34.25,8.33,24.41,3931.83,772.53,218.88,6.71,246.12,4.42,147.67,1.89,231.01,6.44,276.12,3.32,147.19,3.53,,,0.0,2012,8
814,08/16/2012,638.38,1017.8,2436.82,3523.24,2.43,7.96,33.03,7.91,33.58,11.78,19.36,3928.66,1394.01,73.67,7.9,218.34,3.7,74.93,6.89,101.99,4.77,248.34,2.78,98.13,5.12,0.0,0.375,0.0,2012,8
815,08/17/2012,500.01,951.69,1988.41,3170.71,3.23,7.5,47.17,9.84,32.32,13.32,15.72,3873.46,1754.8,71.99,3.45,54.03,5.82,69.46,5.63,57.75,8.66,84.03,4.37,58.97,3.95,0.0,0.375,3.0,2012,8
816,08/18/2012,681.23,1205.3,1727.24,2837.52,3.06,7.26,50.07,10.15,31.18,14.8,13.64,3953.3,2156.54,72.92,7.88,110.03,2.31,63.25,9.61,56.49,9.92,140.03,1.74,105.24,5.2,1.0,0.605,0.0,2012,8
817,08/19/2012,933.69,979.41,2048.45,2486.11,3.63,6.59,50.14,11.12,32.09,14.42,16.22,3967.7,1841.99,252.44,12.07,250.8,10.08,266.17,6.95,259.52,20.25,280.8,7.56,243.18,5.12,1.0,0.605,2.0,2012,8
818,08/20/2012,2171.82,1342.24,1450.3,2048.28,3.37,7.27,66.74,13.32,31.42,17.42,11.42,3868.86,2435.15,272.61,9.11,275.01,6.47,311.39,4.72,285.3,12.95,305.01,4.86,252.69,6.11,1.0,0.605,0.0,2012,8
819,08/21/2012,1799.35,983.45,1785.61,1986.59,3.63,6.57,61.31,12.82,31.18,16.21,14.13,3860.01,2051.77,286.08,9.8,234.36,8.89,341.13,3.84,258.32,11.43,264.36,6.66,245.71,1.5,1.0,0.845,0.0,2012,8
820,08/22/2012,1459.79,372.72,693.75,791.72,4.2,5.6,80.76,12.9,23.62,17.54,5.43,3459.43,2685.8,203.05,31.54,232.45,11.49,209.36,16.31,214.69,34.33,262.45,8.61,198.8,17.17,1.0,0.845,,2012,8
821,08/23/2012,583.9,577.03,912.31,1355.49,2.9,5.88,71.95,10.72,25.93,15.96,7.18,3522.08,2468.69,14.48,19.45,9.83,8.68,24.87,15.21,16.99,26.25,39.83,6.51,0.82,12.39,1.0,0.845,0.0,2012,8
822,08/24/2012,800.01,1402.2,1602.75,2635.63,2.82,6.9,54.85,9.98,29.14,13.97,12.67,3725.89,2032.51,310.23,11.12,322.22,4.01,1.26,4.36,327.36,10.3,352.22,3.01,310.73,4.58,0.0,0.375,0.0,2012,8
823,08/25/2012,1046.95,1520.17,1733.44,2512.38,2.56,7.36,51.05,10.45,30.66,14.65,13.69,3765.43,1896.89,237.27,11.47,221.38,6.39,213.19,1.44,228.15,10.42,251.38,4.79,79.91,1.95,1.0,0.605,0.0,2012,8
824,08/26/2012,780.68,1430.43,1968.97,-999.0,2.76,6.35,53.15,10.63,30.65,13.52,15.62,3877.71,1791.67,202.09,11.98,194.46,13.07,167.99,7.7,189.9,21.14,224.46,9.8,134.1,8.22,0.0,0.375,0.0,2012,8
825,08/27/2012,9.87,1355.98,2326.75,-999.0,2.15,6.42,40.0,8.29,31.19,10.72,18.52,3971.67,1541.83,201.25,14.81,182.45,7.24,192.75,13.08,194.06,23.11,212.45,5.43,177.74,7.37,1.0,0.605,0.0,2012,8
826,08/28/2012,69.11,1245.95,2697.67,4292.0,2.67,7.39,28.64,7.43,33.57,9.67,21.47,3972.76,1224.45,209.27,13.4,197.86,10.46,179.08,9.22,191.93,21.42,227.86,7.85,147.84,9.09,0.0,0.375,0.0,2012,8
827,08/29/2012,213.97,1182.43,2761.64,3519.27,2.79,7.53,31.37,7.85,33.31,10.18,22.06,3772.19,995.23,164.76,18.3,205.17,10.89,141.84,7.94,176.82,18.02,235.17,8.17,138.02,15.22,1.0,0.605,0.0,2012,8
828,08/30/2012,1277.65,969.8,2034.83,2363.67,3.22,7.06,49.55,10.74,31.09,13.91,16.13,3680.33,1627.35,173.47,17.21,212.35,15.13,159.44,11.1,188.02,25.22,242.35,11.35,154.83,18.11,1.0,0.605,0.0,2012,8
829,08/31/2012,501.91,729.01,1851.11,2179.05,3.48,6.12,54.46,10.2,28.22,12.92,13.02,3630.12,1779.15,214.68,25.94,208.29,14.26,223.38,15.94,216.66,36.02,238.29,10.69,183.1,10.51,1.0,0.605,0.0,2012,8
830,09/01/2012,975.07,1416.5,1851.77,2032.58,3.09,6.37,57.92,10.69,29.7,13.53,14.71,3681.24,1721.81,227.1,31.03,221.9,17.94,221.03,16.91,222.25,42.38,251.9,13.46,220.74,13.76,1.0,0.845,0.0,2012,9
831,09/02/2012,161.78,1304.35,2229.91,-999.0,1.95,7.25,43.65,8.38,29.8,10.17,17.77,3699.99,1424.65,237.54,36.8,236.57,15.34,240.5,19.22,237.59,43.24,266.57,11.51,226.99,16.22,0.0,0.375,0.0,2012,9
832,09/03/2012,175.48,1648.59,2435.41,-999.0,1.92,7.91,32.22,6.81,31.23,9.54,19.4,3632.73,1150.0,251.46,31.13,241.33,13.05,252.36,14.93,247.76,34.58,271.33,9.79,245.23,13.93,0.0,0.375,0.0,2012,9
833,09/04/2012,802.46,908.34,2052.2,2389.6,3.17,7.05,48.87,9.93,29.97,13.05,16.29,3659.12,1574.84,261.72,18.22,314.73,5.76,281.83,8.79,279.65,20.22,344.73,4.32,277.05,8.27,0.0,0.375,0.0,2012,9
834,09/05/2012,810.43,1200.41,1791.17,2523.59,2.21,7.52,43.89,8.96,31.0,13.89,14.15,3693.39,1818.41,242.14,14.75,233.02,3.5,224.63,7.69,235.41,17.2,263.02,2.62,223.53,8.91,1.0,0.605,0.0,2012,9
835,09/06/2012,205.36,628.57,2242.62,-999.0,3.3,6.69,39.61,8.78,30.38,10.96,17.79,3756.72,1352.11,237.59,26.72,240.38,13.24,252.25,9.12,244.35,27.96,270.38,9.93,225.13,12.63,1.0,0.605,0.0,2012,9
836,09/07/2012,56.6,1003.13,2412.26,3648.4,2.86,6.81,40.51,8.53,31.46,10.31,19.23,3760.86,1317.0,309.68,10.34,25.46,6.11,274.08,3.44,323.25,7.69,55.46,4.58,300.58,8.09,1.0,0.605,0.0,2012,9
837,09/08/2012,0.0,1488.88,3899.28,-999.0,1.57,6.56,20.29,4.6,31.94,1.53,28.69,3697.51,0.0,43.13,6.09,4.8,4.34,236.09,4.01,298.16,3.8,34.8,3.25,25.62,3.55,1.0,0.605,0.0,2012,9
838,09/09/2012,173.51,1329.6,2356.42,-999.0,2.49,6.64,34.57,7.18,30.26,8.23,19.98,3587.29,1148.21,181.31,7.0,210.89,3.79,142.25,4.22,176.04,8.24,240.89,2.85,104.55,2.77,1.0,0.605,0.0,2012,9
839,09/10/2012,859.35,675.82,1645.6,1831.05,3.44,6.48,62.78,10.79,26.41,13.89,11.93,3540.79,1890.83,264.19,9.01,223.86,5.37,55.25,2.54,212.45,5.41,253.86,4.03,5.65,6.92,1.0,0.845,0.0,2012,9
840,09/11/2012,806.73,359.34,1031.55,1132.41,3.56,5.74,77.1,11.12,23.29,14.55,8.12,3347.88,2300.46,244.82,26.22,275.02,10.02,247.19,12.54,250.82,26.95,305.02,7.52,229.63,16.15,1.0,0.845,2.0,2012,9
841,09/12/2012,726.36,639.12,1101.78,-999.0,2.43,6.85,58.55,8.41,26.08,13.64,8.7,3334.65,1937.85,343.99,13.71,20.47,18.32,284.6,3.96,354.76,18.91,50.47,13.74,328.62,11.56,1.0,0.605,0.0,2012,9
842,09/13/2012,0.0,963.9,2934.3,-999.0,1.01,7.51,17.96,3.23,27.8,0.9,23.44,3610.43,625.23,63.79,12.64,60.5,14.0,34.06,4.32,52.46,18.61,90.5,10.5,1.36,11.45,0.0,0.125,0.0,2012,9
843,09/14/2012,0.0,982.14,2645.22,-999.0,1.07,6.94,24.37,4.57,28.15,4.31,21.13,3522.04,870.68,17.15,4.38,78.97,8.98,65.52,4.77,61.84,13.57,108.97,6.73,50.05,5.77,0.0,0.125,0.0,2012,9
844,09/15/2012,0.0,1160.22,2439.18,-999.0,1.19,6.94,27.63,4.89,28.11,5.89,19.45,3713.24,1194.55,276.25,12.38,224.52,2.57,192.74,2.9,237.07,7.71,254.52,1.93,240.19,4.3,,,0.0,2012,9
845,09/16/2012,0.0,1064.22,2819.16,-999.0,0.86,6.48,17.9,3.45,27.96,2.77,22.57,3521.12,728.68,273.61,27.34,269.85,13.76,293.63,11.83,282.54,30.8,299.85,10.32,246.7,16.37,0.0,0.125,0.0,2012,9
846,09/17/2012,0.0,1205.72,2716.08,-999.0,1.25,6.86,25.23,4.41,28.26,3.97,21.77,3203.03,419.32,344.73,17.69,18.9,9.88,342.67,6.61,347.25,19.77,48.9,7.41,2.55,7.68,,,0.0,2012,9
847,09/18/2012,0.0,282.47,3563.75,-999.0,0.63,6.54,11.13,2.11,28.66,-0.93,25.17,3773.73,100.15,337.74,8.16,244.05,3.03,246.11,1.54,278.45,6.03,274.05,2.27,172.98,3.48,,,0.0,2012,9
848,09/19/2012,0.0,223.84,4154.98,-999.0,0.78,5.94,12.62,2.73,29.08,-2.68,27.62,3504.46,0.0,309.52,10.78,266.48,4.1,287.52,4.3,285.88,12.32,296.48,3.07,299.38,4.54,,,0.0,2012,9
849,09/20/2012,0.0,230.49,3863.86,-999.0,0.83,6.41,12.74,2.58,29.49,-2.24,27.78,3606.86,0.0,329.56,16.41,355.53,5.22,326.4,3.94,335.01,11.39,25.53,3.92,321.08,9.16,0.0,0.125,0.0,2012,9
